Geometry_Section,Atom_Number,Element,X_Angstrom,Y_Angstrom,Z_Angstrom
71,82,C,20.318395,1.529686,-0.179056
71,83,C,9.771805,-7.354949,0.442009
71,84,C,11.055597,-7.479651,0.071012
71,85,C,11.779144,-6.393832,-0.672253
71,86,C,13.257457,-6.391379,-0.454482
71,87,C,13.992663,-5.263179,-0.272563
71,88,C,15.412334,-5.342682,-0.233049
71,89,C,16.210611,-4.20284,-0.182118
71,90,C,17.610564,-4.312342,-0.166279
71,91,C,18.443868,-3.179901,-0.143487
71,92,C,19.86692,-3.318172,-0.159491
71,93,C,20.681573,-2.209308,-0.15889
71,94,C,22.161348,-2.303445,-0.170617
71,95,C,22.927566,-1.212459,-0.327563
71,96,C,22.392735,0.171607,-0.442992
71,97,C,12.856437,8.67078,0.027059
71,98,O,13.913148,8.685671,-0.792657
71,99,O,12.500953,9.648773,0.647051
71,100,H,14.308199,9.574411,-0.758654
71,101,C,9.117586,-8.465531,1.217859
71,102,O,9.483524,-9.712654,0.903294
71,103,O,8.320943,-8.279026,2.103858
71,104,H,10.022936,-9.730187,0.099001
71,105,H,5.946893,6.253996,0.411142
71,106,H,10.367038,8.376488,0.516819
71,107,H,0.954885,-2.779459,0.287197
71,108,H,2.953235,-4.130491,0.481683
71,109,H,16.91597,5.370744,0.057321
71,110,H,4.956378,-5.469995,0.504048
71,111,H,18.998241,3.885871,-0.003548
71,112,H,20.961278,2.411968,-0.242274
71,113,H,13.766964,-7.356433,-0.528274
71,114,H,15.884633,-6.32743,-0.265072
71,115,H,18.061328,-5.306806,-0.179222
71,116,H,20.270816,-4.328716,-0.190472
71,117,H,22.929689,0.819042,0.26784
71,118,H,22.668125,0.565666,-1.436915
71,119,H,-2.156663,0.823859,-0.333521
71,120,H,-1.079488,-1.414367,-0.119689
71,121,H,-0.789265,2.884918,-0.205922
71,122,H,1.354485,3.99597,-0.004198
71,123,H,24.011969,-1.335722,-0.356857
71,124,H,8.12952,7.284516,0.603496
71,125,H,6.821896,-4.795468,-1.179379
71,126,H,7.073219,-6.86699,0.593204
71,127,H,11.617267,-8.391717,0.285193
71,128,H,11.713531,-6.679647,-1.74888
71,129,O,3.49614,1.163688,1.805427
71,130,O,11.691593,-1.752754,-1.95201
71,131,O,16.301242,1.312865,1.483635
71,132,O,12.851026,-3.881008,1.310223
71,133,O,10.618168,5.009304,-1.800542
71,134,H,11.90339,5.021737,1.296167
71,135,H,13.618549,-3.929609,1.8983
71,136,H,10.588934,5.927602,-2.098796
71,137,C,3.499186,5.606216,0.258646
71,138,O,3.916213,6.567234,-0.359083
71,139,O,2.410961,5.717983,1.039665
71,140,H,2.081242,6.627431,0.939839
71,141,C,22.894515,-3.599446,0.026636
71,142,O,23.919035,-3.877957,-0.54524
71,143,O,22.393293,-4.453072,0.93224
71,144,H,21.632016,-4.070493,1.395792
71,145,C,7.004661,-2.175735,2.074794
71,146,O,5.940691,-1.995056,2.62411
71,147,O,8.150471,-2.255429,2.736987
71,148,H,7.992167,-2.01464,3.684939
71,149,H,5.968007,-2.150881,-1.19459
71,150,H,12.315651,-3.990156,-1.93064
71,151,H,12.785854,5.988906,-1.446062
71,152,H,14.924154,6.75551,0.053929
71,153,C,11.385978,2.855153,4.530697
71,154,C,10.156213,3.388443,4.609415
71,155,C,8.878213,2.860061,4.108283
71,156,C,8.594116,1.489785,3.929597
71,157,N,9.575797,0.51477,4.296539
71,158,C,10.885565,0.520951,3.714567
71,159,C,11.773811,1.593837,3.892705
71,160,C,7.864441,3.795781,3.837053
71,161,C,6.593655,3.40039,3.44403
71,162,C,6.322565,2.043166,3.286747
71,163,C,7.324021,1.100744,3.492501
71,164,C,11.305536,-0.6413,3.061229
71,165,C,12.625244,-0.782987,2.653087
71,166,C,13.529434,0.260139,2.855115
71,167,C,13.097933,1.438887,3.448043
71,168,C,9.255416,-0.539181,5.156939
71,169,O,8.123673,-1.03454,5.218264
71,170,N,10.26947,-1.000217,5.912251
71,171,H,12.215774,3.453077,4.915746
71,172,H,10.082914,4.38554,5.051404
71,173,H,8.088092,4.855478,3.974792
71,174,H,5.817847,4.14429,3.258886
71,175,H,5.331879,1.704266,2.98928
71,176,H,7.095078,0.050607,3.36546
71,177,H,10.591106,-1.451614,2.911672
71,178,H,12.937391,-1.710569,2.178007
71,179,H,14.563872,0.176256,2.526855
71,180,H,13.797822,2.265272,3.587732
71,181,H,10.11633,-1.837187,6.459358
71,182,H,11.182554,-0.56591,5.925256
72,1,C,-1.080413,0.747901,-0.18354
72,2,C,-0.485566,-0.502597,-0.058746
72,3,C,0.901762,-0.59589,0.155954
72,4,C,1.666226,0.588651,0.266617
72,5,C,1.076294,1.852294,0.115039
72,6,C,-0.311394,1.90919,-0.106441
72,7,C,3.103281,0.508703,0.588436
72,8,C,3.920961,1.769326,0.569003
72,9,C,3.24457,3.069978,0.289169
72,10,C,1.891468,3.060627,0.133054
72,11,C,5.371112,1.636292,0.295872
72,12,C,6.127445,2.816601,0.189331
72,13,C,5.492351,4.114459,0.231191
72,14,C,4.101937,4.250964,0.264026
72,15,C,7.548984,2.698198,0.098606
72,16,C,8.367855,3.862142,0.068856
72,17,C,7.733062,5.161038,0.21121
72,18,C,6.380477,5.264673,0.294836
72,19,C,9.743765,3.761646,-0.042259
72,20,C,10.565686,4.987597,-0.357679
72,21,C,9.928385,6.262937,0.145204
72,22,C,8.596166,6.334537,0.337255
72,23,C,11.986309,4.896475,0.204361
72,24,C,12.829512,6.052599,-0.335844
72,25,C,12.146761,7.356444,0.039802
72,26,C,10.818429,7.41292,0.277156
72,27,C,1.561042,-1.872519,0.262448
72,28,C,2.938105,-1.969635,0.300849
72,29,C,3.773443,-0.770903,0.315411
72,30,C,5.121222,-0.823004,0.197894
72,31,C,5.950718,0.362738,0.24617
72,32,C,7.38273,0.224806,0.136317
72,33,C,8.170481,1.433699,0.048157
72,34,C,9.582865,1.337537,-0.047871
72,35,C,10.376743,2.503912,-0.066759
72,36,C,11.817382,2.404417,-0.120458
72,37,C,12.625739,3.556172,-0.028512
72,38,C,14.010213,3.440486,-0.010234
72,39,C,14.861668,4.650521,0.091087
72,40,C,14.284126,5.874902,0.028071
72,41,C,3.562362,-3.232008,0.36054
72,42,C,4.956205,-3.348722,0.232401
72,43,C,5.790677,-2.137048,-0.103199
72,44,C,7.181291,-2.231588,0.534491
72,45,C,8.005744,-1.016431,0.15724
72,46,C,9.402155,-1.1593,-0.104477
72,47,C,10.212184,0.052071,-0.183862
72,48,C,11.584528,-0.023613,-0.310953
72,49,C,12.418141,1.134,-0.233325
72,50,C,13.834011,1.0156,-0.214568
72,51,C,14.60869,2.1607,-0.054678
72,52,C,16.059308,2.036893,0.256324
72,53,C,16.928692,3.245847,0.122165
72,54,C,16.305962,4.466691,0.128539
72,55,C,5.556272,-4.579894,0.302035
72,56,C,6.98124,-4.737961,-0.06559
72,57,C,7.847756,-3.521399,0.131886
72,58,C,9.175362,-3.604006,-0.10429
72,59,C,9.978916,-2.408221,-0.258516
72,60,C,11.342152,-2.52015,-0.782478
72,61,C,12.203806,-1.306746,-0.679093
72,62,C,13.65716,-1.467905,-0.437246
72,63,C,14.455271,-0.316866,-0.276524
72,64,C,15.830022,-0.471423,-0.11339
72,65,C,16.677756,0.69216,0.215398
72,66,C,18.118132,0.552878,-0.015555
72,67,C,18.902706,1.73839,-0.041869
72,68,C,18.337219,3.018765,0.040816
72,69,C,7.681262,-6.015131,0.294512
72,70,C,9.018398,-6.109277,0.184312
72,71,C,9.822626,-4.92796,-0.211304
72,72,C,11.122891,-5.044802,-0.535035
72,73,C,12.007736,-3.882199,-0.876785
72,74,C,13.291493,-3.934566,-0.044705
72,75,C,14.201489,-2.741971,-0.303237
72,76,C,15.591988,-2.889711,-0.206861
72,77,C,16.420505,-1.749311,-0.151907
72,78,C,17.852557,-1.894479,-0.11079
72,79,C,18.688155,-0.726997,-0.088224
72,80,C,20.099522,-0.895272,-0.169907
72,81,C,20.902407,0.289454,-0.250137
72,82,C,20.319463,1.529586,-0.186972
72,83,C,9.772943,-7.354403,0.449896
72,84,C,11.056587,-7.479247,0.078455
72,85,C,11.779575,-6.394295,-0.666495
72,86,C,13.257954,-6.39158,-0.449712
72,87,C,13.993243,-5.263098,-0.268855
72,88,C,15.413,-5.342679,-0.229783
72,89,C,16.211431,-4.202898,-0.181418
72,90,C,17.611465,-4.312529,-0.16615
72,91,C,18.444941,-3.180103,-0.145701
72,92,C,19.868129,-3.318424,-0.162261
72,93,C,20.682855,-2.209472,-0.163173
72,94,C,22.162561,-2.303647,-0.178041
72,95,C,22.928527,-1.21279,-0.338272
72,96,C,22.393486,0.171254,-0.453411
72,97,C,12.858219,8.66923,0.03715
72,98,O,13.917459,8.683512,-0.779191
72,99,O,12.502796,9.646209,0.657764
72,100,H,14.314553,9.571318,-0.741784
72,101,C,9.119435,-8.464237,1.227363
72,102,O,9.485233,-9.711597,0.913716
72,103,O,8.323319,-8.27693,2.113556
72,104,H,10.024274,-9.730205,0.108794
72,105,H,5.947521,6.252857,0.421714
72,106,H,10.367871,8.375411,0.52672
72,107,H,0.954996,-2.780511,0.2724
72,108,H,2.953461,-4.130092,0.488322
72,109,H,16.916664,5.37115,0.06121
72,110,H,4.955671,-5.471369,0.500528
72,111,H,18.99916,3.886027,-0.009347
72,112,H,20.962017,2.411842,-0.253851
72,113,H,13.767217,-7.356949,-0.521063
72,114,H,15.885214,-6.32744,-0.262712
72,115,H,18.062119,-5.307047,-0.178859
72,116,H,20.272014,-4.329007,-0.19234
72,117,H,22.931908,0.819102,0.255925
72,118,H,22.666916,0.564736,-1.448124
72,119,H,-2.155643,0.823522,-0.349552
72,120,H,-1.079772,-1.414745,-0.126885
72,121,H,-0.787972,2.884482,-0.220589
72,122,H,1.355907,3.994742,-0.019011
72,123,H,24.013008,-1.335736,-0.36648
72,124,H,8.130477,7.283381,0.613385
72,125,H,6.824462,-4.797157,-1.176949
72,126,H,7.073846,-6.867535,0.596558
72,127,H,11.619791,-8.389296,0.297081
72,128,H,11.713192,-6.681393,-1.742727
72,129,O,3.494553,1.164192,1.802431
72,130,O,11.690696,-1.753353,-1.950083
72,131,O,16.304518,1.31204,1.481924
72,132,O,12.852348,-3.87819,1.312589
72,133,O,10.616986,5.011044,-1.794381
72,134,H,11.905054,5.019945,1.301143
72,135,H,13.620388,-3.925647,1.900514
72,136,H,10.588742,5.930286,-2.091536
72,137,C,3.499457,5.606057,0.258524
72,138,O,3.919189,6.567729,-0.355695
72,139,O,2.408419,5.717365,1.035539
72,140,H,2.078829,6.626909,0.934658
72,141,C,22.896088,-3.599892,0.016553
72,142,O,23.919562,-3.877978,-0.557715
72,143,O,22.397268,-4.453694,0.923328
72,144,H,21.636907,-4.071324,1.3889
72,145,C,7.00306,-2.1756,2.075507
72,146,O,5.93827,-1.997452,2.62413
72,147,O,8.148651,-2.254586,2.738301
72,148,H,7.990608,-2.012146,3.685915
72,149,H,5.968585,-2.153862,-1.194767
72,150,H,12.315092,-3.991479,-1.92794
72,151,H,12.784745,5.989547,-1.441163
72,152,H,14.925044,6.755304,0.053292
72,153,C,11.384469,2.856208,4.52881
72,154,C,10.154316,3.390751,4.605204
72,155,C,8.876792,2.863125,4.101785
72,156,C,8.591597,1.492839,3.925192
72,157,N,9.572548,0.517485,4.293153
72,158,C,10.882852,0.522314,3.712598
72,159,C,11.77223,1.593757,3.892623
72,160,C,7.861339,3.798738,3.835933
72,161,C,6.590041,3.403374,3.444264
72,162,C,6.320045,2.046423,3.282652
72,163,C,7.321386,1.103949,3.488496
72,164,C,11.302095,-0.640238,3.059199
72,165,C,12.622582,-0.784833,2.655464
72,166,C,13.527325,0.257841,2.856808
72,167,C,13.096305,1.437597,3.448284
72,168,C,9.250738,-0.536181,5.153258
72,169,O,8.11813,-1.029344,5.215215
72,170,N,10.264508,-0.998616,5.908207
72,171,H,12.214396,3.454679,4.912734
72,172,H,10.0805,4.387116,5.048853
72,173,H,8.083946,4.858105,3.977501
72,174,H,5.812128,4.147033,3.266722
72,175,H,5.328734,1.70734,2.987345
72,176,H,7.091965,0.053811,3.363168
72,177,H,10.586167,-1.448373,2.905793
72,178,H,12.934196,-1.713218,2.181476
72,179,H,14.561918,0.172833,2.529537
72,180,H,13.797393,2.262567,3.590284
72,181,H,10.110658,-1.835773,6.454748
72,182,H,11.1775,-0.564098,5.922804
73,1,C,-1.080692,0.746745,-0.191933
73,2,C,-0.485957,-0.503735,-0.064817
73,3,C,0.901582,-0.59684,0.15026
73,4,C,1.665671,0.587856,0.262343
73,5,C,1.075545,1.85147,0.111152
73,6,C,-0.311802,1.90812,-0.113871
73,7,C,3.102427,0.508244,0.58583
73,8,C,3.920208,1.768899,0.566494
73,9,C,3.244044,3.069368,0.284565
73,10,C,1.891178,3.059564,0.126208
73,11,C,5.370683,1.635628,0.295251
73,12,C,6.127218,2.815886,0.188903
73,13,C,5.492138,4.113662,0.229082
73,14,C,4.101622,4.250369,0.258146
73,15,C,7.548896,2.697383,0.099681
73,16,C,8.367892,3.861235,0.071517
73,17,C,7.73312,5.159917,0.21529
73,18,C,6.380278,5.263617,0.296237
73,19,C,9.743937,3.760803,-0.037256
73,20,C,10.566018,4.987003,-0.35119
73,21,C,9.928508,6.261894,0.152899
73,22,C,8.596293,6.333091,0.344673
73,23,C,11.986414,4.89532,0.211317
73,24,C,12.829741,6.052085,-0.327314
73,25,C,12.146936,7.355518,0.049323
73,26,C,10.818383,7.411895,0.286208
73,27,C,1.560664,-1.873401,0.260526
73,28,C,2.937845,-1.970468,0.302637
73,29,C,3.772936,-0.771615,0.31456
73,30,C,5.120855,-0.823853,0.198405
73,31,C,5.95023,0.362075,0.245867
73,32,C,7.382565,0.224096,0.138973
73,33,C,8.170453,1.432909,0.050388
73,34,C,9.583012,1.336679,-0.04295
73,35,C,10.376969,2.5031,-0.061355
73,36,C,11.817748,2.4035,-0.113929
73,37,C,12.626066,3.555313,-0.022581
73,38,C,14.010671,3.439653,-0.003316
73,39,C,14.862083,4.649715,0.099236
73,40,C,14.284368,5.874214,0.036493
73,41,C,3.562331,-3.232778,0.364149
73,42,C,4.956292,-3.349711,0.234593
73,43,C,5.790581,-2.138146,-0.101755
73,44,C,7.180858,-2.232259,0.536684
73,45,C,8.005393,-1.017173,0.159173
73,46,C,9.402019,-1.159979,-0.102185
73,47,C,10.212326,0.051281,-0.179651
73,48,C,11.58477,-0.024304,-0.307492
73,49,C,12.418511,1.133257,-0.228622
73,50,C,13.834521,1.015003,-0.211585
73,51,C,14.609295,2.159937,-0.050262
73,52,C,16.06057,2.035887,0.258159
73,53,C,16.929608,3.245121,0.124067
73,54,C,16.306595,4.465974,0.132663
73,55,C,5.556528,-4.581094,0.303634
73,56,C,6.982114,-4.739112,-0.06205
73,57,C,7.84799,-3.522214,0.135686
73,58,C,9.175733,-3.604565,-0.099858
73,59,C,9.979128,-2.408712,-0.254946
73,60,C,11.341863,-2.520561,-0.780461
73,61,C,12.203736,-1.307055,-0.677455
73,62,C,13.657576,-1.46823,-0.437757
73,63,C,14.455887,-0.317274,-0.276672
73,64,C,15.830827,-0.472037,-0.11411
73,65,C,16.679175,0.691259,0.214429
73,66,C,18.11921,0.552285,-0.019251
73,67,C,18.903731,1.737822,-0.04493
73,68,C,18.338104,3.018206,0.039299
73,69,C,7.682262,-6.015741,0.299975
73,70,C,9.019185,-6.109882,0.189615
73,71,C,9.823131,-4.928456,-0.206501
73,72,C,11.123069,-5.045253,-0.531813
73,73,C,12.007333,-3.882665,-0.875332
73,74,C,13.292267,-3.934704,-0.044941
73,75,C,14.20204,-2.742308,-0.30537
73,76,C,15.592768,-2.89013,-0.210888
73,77,C,16.421348,-1.749805,-0.155092
73,78,C,17.853538,-1.895024,-0.116548
73,79,C,18.689256,-0.727579,-0.093869
73,80,C,20.100579,-0.895806,-0.177402
73,81,C,20.90323,0.289016,-0.258609
73,82,C,20.320316,1.529155,-0.193258
73,83,C,9.774491,-7.354448,0.456469
73,84,C,11.05789,-7.47895,0.084314
73,85,C,11.779626,-6.394864,-0.662974
73,86,C,13.258273,-6.392056,-0.448462
73,87,C,13.993776,-5.26334,-0.269344
73,88,C,15.413615,-5.342971,-0.231588
73,89,C,16.212133,-4.203313,-0.183963
73,90,C,17.612253,-4.313007,-0.173528
73,91,C,18.445863,-3.180632,-0.153464
73,92,C,19.869155,-3.319014,-0.171538
73,93,C,20.683947,-2.209964,-0.173679
73,94,C,22.163645,-2.303936,-0.185221
73,95,C,22.929644,-1.212996,-0.345221
73,96,C,22.394471,0.170985,-0.460931
73,97,C,12.859982,8.667331,0.053163
73,98,O,13.923567,8.681462,-0.75736
73,99,O,12.50472,9.642342,0.676087
73,100,H,14.323237,9.567889,-0.714141
73,101,C,9.123165,-8.462467,1.23829
73,102,O,9.488667,-9.71049,0.927393
73,103,O,8.329391,-8.273119,2.125727
73,104,H,10.026262,-9.731715,0.12133
73,105,H,5.94685,6.252142,0.418744
73,106,H,10.366951,8.374909,0.532213
73,107,H,0.954282,-2.781034,0.278607
73,108,H,2.952992,-4.131264,0.48683
73,109,H,16.917022,5.370712,0.066675
73,110,H,4.957109,-5.472195,0.507343
73,111,H,19.00002,3.885588,-0.009021
73,112,H,20.9626,2.411473,-0.261802
73,113,H,13.767713,-7.357107,-0.52273
73,114,H,15.885731,-6.32778,-0.264316
73,115,H,18.062759,-5.307635,-0.181479
73,116,H,20.27273,-4.32937,-0.210908
73,117,H,22.93243,0.819073,0.248535
73,118,H,22.668479,0.564283,-1.455563
73,119,H,-2.155133,0.822151,-0.363093
73,120,H,-1.079548,-1.416071,-0.135689
73,121,H,-0.788182,2.883344,-0.229348
73,122,H,1.354622,3.994135,-0.01897
73,123,H,24.01422,-1.335635,-0.371019
73,124,H,8.130247,7.281706,0.621011
73,125,H,6.826774,-4.799293,-1.173509
73,126,H,7.074728,-6.868846,0.599502
73,127,H,11.621439,-8.38883,0.302665
73,128,H,11.711328,-6.683101,-1.738771
73,129,O,3.492233,1.164633,1.799765
73,130,O,11.689212,-1.753281,-1.948001
73,131,O,16.308369,1.309719,1.482378
73,132,O,12.854829,-3.877597,1.312971
73,133,O,10.617649,5.011826,-1.787863
73,134,H,11.904769,5.017441,1.308174
73,135,H,13.62378,-3.924663,1.900002
73,136,H,10.5928,5.931804,-2.084221
73,137,C,3.499697,5.605641,0.248044
73,138,O,3.922826,6.566604,-0.3651
73,139,O,2.405433,5.718799,1.020208
73,140,H,2.07651,6.628246,0.915899
73,141,C,22.8972,-3.600564,0.006956
73,142,O,23.921143,-3.877262,-0.567331
73,143,O,22.396804,-4.457385,0.91002
73,144,H,21.63604,-4.076306,1.376154
73,145,C,7.00097,-2.175914,2.077473
73,146,O,5.934205,-2.00574,2.625504
73,147,O,8.145848,-2.254824,2.741215
73,148,H,7.987191,-2.010893,3.68814
73,149,H,5.968883,-2.155761,-1.193273
73,150,H,12.313219,-3.992212,-1.926892
73,151,H,12.785402,5.99024,-1.432731
73,152,H,14.925124,6.754865,0.063234
73,153,C,11.382957,2.861858,4.521423
73,154,C,10.15246,3.396811,4.595585
73,155,C,8.875345,2.868151,4.092017
73,156,C,8.589482,1.497388,3.920283
73,157,N,9.570463,0.522773,4.289444
73,158,C,10.881068,0.526503,3.709427
73,159,C,11.770776,1.597712,3.88848
73,160,C,7.857906,3.802779,3.829921
73,161,C,6.586383,3.40643,3.439743
73,162,C,6.317588,2.049226,3.277701
73,163,C,7.318994,1.107301,3.485886
73,164,C,11.300558,-0.63741,3.058542
73,165,C,12.622144,-0.785318,2.660761
73,166,C,13.5269,0.257604,2.860143
73,167,C,13.095113,1.439898,3.445938
73,168,C,9.247608,-0.530988,5.149302
73,169,O,8.114279,-1.023031,5.210997
73,170,N,10.260746,-0.993629,5.905348
73,171,H,12.213064,3.462495,4.901549
73,172,H,10.078585,4.39518,5.034757
73,173,H,8.08061,4.862464,3.968642
73,174,H,5.806803,4.149514,3.266432
73,175,H,5.325391,1.708959,2.986745
73,176,H,7.088786,0.056585,3.36573
73,177,H,10.583569,-1.443828,2.902173
73,178,H,12.934616,-1.716458,2.19283
73,179,H,14.56285,0.169919,2.538203
73,180,H,13.796906,2.264042,3.589209
73,181,H,10.106614,-1.831382,6.450801
73,182,H,11.173033,-0.557906,5.922678
74,1,C,-1.080333,0.746029,-0.192517
74,2,C,-0.485589,-0.504381,-0.065743
74,3,C,0.901663,-0.597424,0.150344
74,4,C,1.665908,0.58726,0.261149
74,5,C,1.076048,1.850781,0.108256
74,6,C,-0.31147,1.907431,-0.115008
74,7,C,3.102591,0.507686,0.584734
74,8,C,3.920268,1.768365,0.565671
74,9,C,3.244075,3.06888,0.284329
74,10,C,1.891208,3.059142,0.126176
74,11,C,5.370704,1.635297,0.294208
74,12,C,6.127219,2.815677,0.188824
74,13,C,5.492086,4.113367,0.230442
74,14,C,4.101452,4.249962,0.25973
74,15,C,7.54888,2.697273,0.099319
74,16,C,8.367867,3.861116,0.072074
74,17,C,7.733016,5.159661,0.216603
74,18,C,6.380208,5.263347,0.29739
74,19,C,9.743955,3.760724,-0.037123
74,20,C,10.566067,4.987327,-0.349287
74,21,C,9.928511,6.261435,0.156601
74,22,C,8.596106,6.332689,0.347226
74,23,C,11.986401,4.894812,0.213254
74,24,C,12.829737,6.052362,-0.323688
74,25,C,12.146968,7.355153,0.055538
74,26,C,10.818427,7.411078,0.292134
74,27,C,1.560883,-1.87391,0.259289
74,28,C,2.938031,-1.970885,0.299449
74,29,C,3.773157,-0.772015,0.313151
74,30,C,5.121047,-0.824056,0.196978
74,31,C,5.95039,0.361828,0.245402
74,32,C,7.382623,0.223983,0.137046
74,33,C,8.170476,1.43285,0.049048
74,34,C,9.582961,1.336693,-0.045118
74,35,C,10.376905,2.503072,-0.062979
74,36,C,11.817656,2.403394,-0.115268
74,37,C,12.626,3.555004,-0.022072
74,38,C,14.010528,3.439267,-0.003333
74,39,C,14.862002,4.649178,0.0997
74,40,C,14.284415,5.873741,0.039432
74,41,C,3.56241,-3.233123,0.361097
74,42,C,4.956516,-3.349815,0.234104
74,43,C,5.790853,-2.138347,-0.10256
74,44,C,7.181107,-2.232113,0.535885
74,45,C,8.005594,-1.017153,0.158034
74,46,C,9.402161,-1.159937,-0.103373
74,47,C,10.212299,0.051354,-0.182111
74,48,C,11.584695,-0.024358,-0.309349
74,49,C,12.418393,1.133176,-0.230528
74,50,C,13.834301,1.014767,-0.212604
74,51,C,14.609055,2.159596,-0.050755
74,52,C,16.060006,2.035341,0.258736
74,53,C,16.929225,3.244577,0.125834
74,54,C,16.306404,4.465414,0.135272
74,55,C,5.556732,-4.580944,0.304893
74,56,C,6.982142,-4.739329,-0.06117
74,57,C,7.848047,-3.522157,0.135134
74,58,C,9.17569,-3.604582,-0.100719
74,59,C,9.979003,-2.408797,-0.256565
74,60,C,11.341863,-2.520935,-0.781489
74,61,C,12.203688,-1.307291,-0.678593
74,62,C,13.657356,-1.468526,-0.438352
74,63,C,14.455595,-0.317593,-0.27711
74,64,C,15.830463,-0.472357,-0.114617
74,65,C,16.678577,0.690786,0.214872
74,66,C,18.118734,0.551928,-0.017838
74,67,C,18.90331,1.737472,-0.042311
74,68,C,18.337746,3.017732,0.04254
74,69,C,7.682522,-6.015453,0.302237
74,70,C,9.019555,-6.109324,0.191912
74,71,C,9.82306,-4.928489,-0.206693
74,72,C,11.122922,-5.045564,-0.531968
74,73,C,12.007168,-3.883153,-0.876141
74,74,C,13.2923,-3.935212,-0.046125
74,75,C,14.201892,-2.742661,-0.30619
74,76,C,15.592521,-2.890456,-0.211471
74,77,C,16.421034,-1.750102,-0.155771
74,78,C,17.853153,-1.895287,-0.116567
74,79,C,18.688765,-0.72784,-0.092921
74,80,C,20.100075,-0.895981,-0.176056
74,81,C,20.902841,0.288894,-0.25546
74,82,C,20.319892,1.528935,-0.190047
74,83,C,9.77514,-7.353236,0.460573
74,84,C,11.058256,-7.478444,0.0874
74,85,C,11.779225,-6.395411,-0.662377
74,86,C,13.25813,-6.392457,-0.449552
74,87,C,13.993739,-5.263776,-0.271118
74,88,C,15.413572,-5.343366,-0.234411
74,89,C,16.212022,-4.203637,-0.187073
74,90,C,17.612087,-4.313267,-0.174071
74,91,C,18.445559,-3.180854,-0.153494
74,92,C,19.86878,-3.319143,-0.171528
74,93,C,20.68352,-2.210139,-0.17157
74,94,C,22.16322,-2.304205,-0.186798
74,95,C,22.929027,-1.213075,-0.346412
74,96,C,22.393773,0.171023,-0.459971
74,97,C,12.858904,8.667579,0.058507
74,98,O,13.918177,8.684873,-0.757657
74,99,O,12.504233,9.641579,0.683544
74,100,H,14.316112,9.57217,-0.715739
74,101,C,9.123927,-8.459824,1.244577
74,102,O,9.489892,-9.708523,0.936795
74,103,O,8.329514,-8.268561,2.131204
74,104,H,10.02751,-9.731484,0.130892
74,105,H,5.94703,6.251474,0.423856
74,106,H,10.367583,8.372864,0.543919
74,107,H,0.954841,-2.781872,0.271729
74,108,H,2.95361,-4.131114,0.489984
74,109,H,16.916886,5.369999,0.067714
74,110,H,4.956635,-5.472147,0.50614
74,111,H,18.999616,3.885146,-0.005881
74,112,H,20.962447,2.411301,-0.255407
74,113,H,13.767355,-7.357717,-0.522542
74,114,H,15.885728,-6.328101,-0.268784
74,115,H,18.062713,-5.30779,-0.187183
74,116,H,20.272582,-4.329643,-0.2047
74,117,H,22.932716,0.818379,0.249411
74,118,H,22.666402,0.565287,-1.454603
74,119,H,-2.155118,0.821446,-0.361492
74,120,H,-1.079424,-1.416686,-0.134999
74,121,H,-0.787733,2.88259,-0.231559
74,122,H,1.355417,3.993278,-0.024724
74,123,H,24.013504,-1.335877,-0.375354
74,124,H,8.130281,7.280636,0.626217
74,125,H,6.82658,-4.800776,-1.17252
74,126,H,7.075433,-6.86758,0.605619
74,127,H,11.622201,-8.387669,0.307493
74,128,H,11.709495,-6.684957,-1.737708
74,129,O,3.49245,1.16372,1.798824
74,130,O,11.689575,-1.754005,-1.949083
74,131,O,16.306753,1.308612,1.482886
74,132,O,12.855299,-3.878554,1.311938
74,133,O,10.61759,5.014147,-1.785904
74,134,H,11.904648,5.01547,1.310325
74,135,H,13.624443,-3.925537,1.898668
74,136,H,10.594046,5.934455,-2.080898
74,137,C,3.499327,5.605087,0.252542
74,138,O,3.921906,6.567251,-0.359088
74,139,O,2.40509,5.716464,1.025088
74,140,H,2.07617,6.626172,0.922868
74,141,C,22.897083,-3.600506,0.006326
74,142,O,23.920365,-3.877876,-0.568695
74,143,O,22.398247,-4.455753,0.91172
74,144,H,21.637866,-4.074076,1.377947
74,145,C,7.001919,-2.174792,2.076771
74,146,O,5.936177,-1.999252,2.624896
74,147,O,8.147234,-2.252786,2.740075
74,148,H,7.988859,-2.008212,3.686944
74,149,H,5.969148,-2.156333,-1.194054
74,150,H,12.312739,-3.993021,-1.927761
74,151,H,12.785224,5.992399,-1.429203
74,152,H,14.925383,6.754128,0.06632
74,153,C,11.385281,2.862187,4.51221
74,154,C,10.155506,3.398239,4.587174
74,155,C,8.876767,2.869262,4.088183
74,156,C,8.589718,1.498448,3.918537
74,157,N,9.570574,0.523605,4.287791
74,158,C,10.880445,0.525367,3.706004
74,159,C,11.771247,1.596304,3.881761
74,160,C,7.860599,3.804455,3.823429
74,161,C,6.587812,3.408631,3.437124
74,162,C,6.316735,2.051296,3.280323
74,163,C,7.317928,1.10883,3.487246
74,164,C,11.298129,-0.639921,3.056413
74,165,C,12.619004,-0.789077,2.656073
74,166,C,13.525254,0.252852,2.854053
74,167,C,13.095246,1.436284,3.438796
74,168,C,9.248421,-0.528711,5.149758
74,169,O,8.115842,-1.021995,5.212042
74,170,N,10.261767,-0.989082,5.906654
74,171,H,12.216323,3.462626,4.890598
